# x #f(x)
199.000000	0.787655
200.000000	0.633163
201.000000	0.378691
202.000000	0.054482
203.000000	-0.299768
204.000000	-0.639854
205.000000	-0.922609
206.000000	-1.111335
207.000000	-1.180449
208.000000	-1.118752
209.000000	-0.930920
210.000000	-0.637009
211.000000	-0.270050
212.000000	0.127974
213.000000	0.511270
214.000000	0.835851
215.000000	1.064929
216.000000	1.173407
217.000000	1.150912
218.000000	1.002997
219.000000	0.750358
220.000000	0.426164
221.000000	0.071855
222.000000	-0.268093
223.000000	-0.551743
224.000000	-0.744943
225.000000	-0.825566
226.000000	-0.786219
227.000000	-0.635089
228.000000	-0.394807
229.000000	-0.099494
230.000000	0.209646
231.000000	0.489631
232.000000	0.701231
233.000000	0.814018
234.000000	0.810310
235.000000	0.687500
236.000000	0.458486
237.000000	0.150124
238.000000	-0.200076
239.000000	-0.548628
240.000000	-0.851509
241.000000	-1.069693
242.000000	-1.174089
243.000000	-1.149239
244.000000	-0.995336
245.000000	-0.728293
246.000000	-0.377852
247.000000	0.016028
248.000000	0.408063
249.000000	0.753196
250.000000	1.012118
251.000000	1.156081
252.000000	1.170386
253.000000	1.056120
254.000000	0.829929
255.000000	0.521859
256.000000	0.171527
257.000000	-0.176881
258.000000	-0.480161
259.000000	-0.701499
260.000000	-0.815055
261.000000	-0.809140
262.000000	-0.687609
263.000000	-0.469273
264.000000	-0.185427
265.000000	0.124200
266.000000	0.416565
267.000000	0.650843
268.000000	0.793686
269.000000	0.823532
270.000000	0.733425
271.000000	0.531994
272.000000	0.242450
273.000000	-0.100259
274.000000	-0.453791
275.000000	-0.773707
276.000000	-1.019047
277.000000	-1.157501
278.000000	-1.169512
279.000000	-1.050796
280.000000	-0.812976
281.000000	-0.482216
282.000000	-0.096064
283.000000	0.301145
284.000000	0.663717
285.000000	0.950207
286.000000	1.128493
287.000000	1.179685
288.000000	1.100385
289.000000	0.903023
290.000000	0.614213
291.000000	0.271355
292.000000	-0.082093
293.000000	-0.402088
294.000000	-0.649519
295.000000	-0.795082
296.000000	-0.822905
297.000000	-0.732463
298.000000	-0.538552
299.000000	-0.269319
300.000000	0.037387
301.000000	0.338898
302.000000	0.593214
303.000000	0.764406
304.000000	0.827255
305.000000	0.770533
306.000000	0.598522
307.000000	0.330562
308.000000	-0.001302
309.000000	-0.356297
310.000000	-0.690005
311.000000	-0.959943
312.000000	-1.130907
313.000000	-1.179438
314.000000	-1.096830
315.000000	-0.890302
316.000000	-0.582196
317.000000	-0.207281
318.000000	0.191485
319.000000	0.568216
320.000000	0.879733
321.000000	1.090846
322.000000	1.178656
323.000000	1.135308
324.000000	0.968881
325.000000	0.702292
326.000000	0.370350
327.000000	0.015349
328.000000	-0.318266
329.000000	-0.589470
330.000000	-0.765785
331.000000	-0.827305
332.000000	-0.769124
333.000000	-0.601866
334.000000	-0.350243
335.000000	-0.049837
336.000000	0.257495
337.000000	0.529002
338.000000	0.726546
339.000000	0.821508
340.000000	0.798511
341.000000	0.657451
342.000000	0.413611
343.000000	0.095818
344.000000	-0.257122
345.000000	-0.601260
346.000000	-0.893007
347.000000	-1.094623
348.000000	-1.178986
349.000000	-1.133056
350.000000	-0.959589
351.000000	-0.676888
352.000000	-0.316610
353.000000	0.080081
354.000000	0.467554
355.000000	0.801311
356.000000	1.043441
357.000000	1.167247
358.000000	1.160490
359.000000	1.026814
360.000000	0.785202
361.000000	0.467524
362.000000	0.114489
363.000000	-0.229498
364.000000	-0.521905
365.000000	-0.727396
366.000000	-0.822224
367.000000	-0.797146
368.000000	-0.658499
369.000000	-0.427304
370.000000	-0.136512
371.000000	0.173254
372.000000	0.458934
373.000000	0.680562
374.000000	0.806420
375.000000	0.817138
376.000000	0.708238
377.000000	0.490801
378.000000	0.190152
379.000000	-0.157255
380.000000	-0.508371
381.000000	-0.818940
382.000000	-1.049060
383.000000	-1.168222
384.000000	-1.159188
385.000000	-1.020231
386.000000	-0.765439
387.000000	-0.423057
388.000000	-0.032053
389.000000	0.362640
390.000000	0.715638
391.000000	0.986670
392.000000	1.145505
393.000000	1.175628
394.000000	1.076205
395.000000	0.862094
396.000000	0.561904
397.000000	0.214349
398.000000	-0.136643
399.000000	-0.447454
400.000000	-0.680242
401.000000	-0.807648
402.000000	-0.816175
403.000000	-0.707804
404.000000	-0.499646
405.000000	-0.221685
406.000000	0.087106
407.000000	0.383793
408.000000	0.626995
409.000000	0.782214
410.000000	0.826291
411.000000	0.750429
412.000000	0.561399
413.000000	0.280779
414.000000	-0.057686
415.000000	-0.412277
416.000000	-0.738508
417.000000	-0.994718
418.000000	-1.147313
419.000000	-1.175037
420.000000	-1.071704
421.000000	-0.847058
422.000000	-0.525655
423.000000	-0.143895
424.000000	0.254426
425.000000	0.623476
426.000000	0.921019
427.000000	1.113575
428.000000	1.180514
429.000000	1.116521
430.000000	0.932176
431.000000	0.652538
432.000000	0.313942
433.000000	-0.040602
434.000000	-0.366823
435.000000	-0.624741
436.000000	-0.783657
437.000000	-0.825946
438.000000	-0.749206
439.000000	-0.566460
440.000000	-0.304417
